Number,SMILEs,MW,FSP3,Cm
91,COC1=C(C=C(C=C1)C*)NC(=O)CC(=O)O,222.21999999999994,0.2727272727272727,216.26182223520317
92,C1C(CN1)NCCC*,113.184,1.0,81.88612841632401
93,CCC(C#CC)*,81.13799999999999,0.6666666666666666,74.63425985276909
94,CC(C)CC(CC1=CC=C(C=C1)CNC2=C(C=CC3=C2CCNCC3)Cl)*,369.96000000000015,0.4782608695652174,266.6740194631949
95,CCCC(C(=O)OCCC)*,143.206,0.875,128.14403485709602
96,C1(=O)NC(=NN1)*,84.058,0.0,126.9876219870905
97,C1=C(C=NC(=C1*)C(=O)CBr)Br,277.923,0.14285714285714285,169.15139192054895
98,C1=CC(=CC=C1C2=C3C=CC4=C(C=CN=C4C3=NC=C2)C5=CC=C(C=C5)*)*,330.39000000000004,0.0,150.60167223808813
99,COC1=NC=C(C=C1)C2=CN3C=C(N=C3C(=N2)N4CCOCC4)CN5CCN(CC5)C*,422.5130000000004,0.5,427.6906027282362
100,C1=CC(=C(C=C1Cl)C(=C(C2=C(C(=C(C=C2)F)F)F)F)F)C*,317.664,0.06666666666666667,267.152593916018
101,CC(C1CCN(CC1)C2=NC=C(C=N2)C(=C)C)OC3=NC4=C(S3)N=C(C=C4)C5=CC=C(C=C5)C*,470.62200000000024,0.3333333333333333,411.0136843983709
102,C1=CC2=NC=C(N2C=C1Br)*,196.027,0.0,177.31787565296946
103,C[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](C(C)C)C(=O)C(F)(F)F)C(C2=CC=C(C=C2)OC)*)NC(=O)C(C3=CC=CC=C3C(F)(F)F)(F)F,678.5970000000004,0.4838709677419355,626.8873176110184
104,CC(CC#C)C*,81.13799999999999,0.6666666666666666,58.709447349163305
105,CSC*,61.129,1.0,41.954559846999835
106,CCCCCOC(=O)C(CCC)*,171.25999999999996,0.9,140.144034857096
107,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)*)CCCOC,303.4290000000001,0.6666666666666666,315.1230876101031
108,C1CNCCC1CCC*,126.223,1.0,61.42849103533224
109,C1CC1CNCCC*,112.196,1.0,74.07234722510698
110,CC1=CN=C(C=C1)*,92.12099999999998,0.16666666666666666,99.92197223231852
111,CC1=CC(=C(C=C1C)*)C,119.18699999999998,0.3333333333333333,85.95455984699983
112,CC1=CC=C(C=C1)C2=C3C(=C(C4=C(C(=C(C#N)C#N)CC4=C3S(=O)(=O)C)C5=CC=C(C=C5)SC(F)(F)F)C*)CC2=C([N+]#[C-])[N+]#[C-],637.6879999999999,0.17647058823529413,394.762330699084
113,C1CN=C(CC12C=NC3=CC=CC=C23)*,183.234,0.3333333333333333,207.88938461763726
114,C=C(C1=C(C=C(C=C1)*)N)O,134.158,0.0,123.93826603965917
115,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)*,471.58599999999996,0.0,102.45883937646079
116,C1=CC(=C(C=C1F)Br)*,173.992,0.0,110.35390453667257
117,CC(C)OC*,73.11500000000001,1.0,54.29440984988446
118,CC1=CC(=CC=C1)CNC[C@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC(=CC=C3)*)O,387.5030000000001,0.24,341.853297138551
119,CC1=C(C=CC=C1N2C=NN(C2=O)C/C(=C/F)/CN)C3=CC=C(C=C3)C*,351.4050000000001,0.2,300.08277542216473
120,C[C@@](C[C@H]1CN(C(=O)O1)C2=CC=C(C=C2)C#CCOC)(C(=O)NO)*,331.34800000000007,0.4117647058823529,366.53649700872535
121,CC1=C(C=C(C=C1)Cl)N*,140.593,0.14285714285714285,114.67076326188153
122,CC(C)OC(=O)OC(C)OC(=O)[C@@H](C(C)(C)COS(=O)(=O)CCC*)O,383.43900000000014,0.8666666666666667,337.4673473895482
123,C/C=C(/CNC)\\C=N/C(=C)*,137.20599999999996,0.375,92.82071592425672
124,CCCCC(CC)CNC*,142.266,1.0,98.4121972279916
125,C1COC(CN1)CNC2=NC(=CC3=NC=CN=C32)C4=CC=C(C=C4)*,320.3760000000001,0.2777777777777778,354.62169677215115
126,CC1=CC=CC=C1C2=C(C=CC(=C2)CN(C(C)C)C(C)(C)CC3CCCCC3)C(=O)NC(CC*)C(=O)O,505.72300000000047,0.5625,377.5723408247198
127,CC1=CC=C(C=C1)CC(*)(Br)Br,276.979,0.3333333333333333,85.56926969111505
128,C[C@@H]1CC(=O)N1[C@@H](C(=O)O)[C@](C)(/C=N/NC(=O)C2CCCN(C2)C(=O)C3=C(C(=C(C=C3)O)O)Cl)*,493.9240000000003,0.5,593.4454316350161
129,C1=CC(=CC=C1SCCCN=[N+]=[N-])*,192.267,0.3333333333333333,123.8877565169806
130,C(C(F)(F)*)(OC(F)(F)F)F,167.02799999999996,1.0,164.1353693143839
131,C1=CC=C2C(=C1)C(=CC(=O)C2=O)*,157.14799999999997,0.0,151.8041848542114
132,C1=CC(=C(C=C1COC(=O)C*)Cl)Cl,218.05899999999997,0.2222222222222222,167.86367954099947
133,C1=CC2=C(C=C1*)C=C(O2)C3=CC=NC=C3,194.213,0.0,169.95781604831302
134,CC1=CC(=NC(=N1)C)COC2=CC=C(C=C2)*,213.26000000000002,0.23076923076923078,192.71945961619494
135,CC1=C(C(=C(C(=C1C(=O)OC)*)C)N2C=CN=C2)C,243.286,0.2857142857142857,239.21294081318118
136,CC(C)(C1=CN(C(=N1)CCC2=CC=CC=C2Cl)C3=CC=C(C=C3)C4=CC(=C(C=C4)CO)*)O,445.9700000000002,0.2222222222222222,345.5073506630659
137,C1CC(=O)NC(=O)C1N2C3=NC=C(C4=C3C(=CC=C4)C2=O)*,280.26300000000003,0.2,362.35027819994224
138,CC1=C(C2=C(C=C1)C(=CC=C2)Cl)*,175.63799999999998,0.09090909090909091,133.07904469544195
139,C1=CC(=C(C=C1NC(=O)C2=CC(=C(C=C2Br)Cl)*)F)F,345.54999999999995,0.0,276.3808116087794
140,CCOC1(CCN(C1)C)C*,142.22199999999998,1.0,167.3959034206509
141,C1COCCN1C2=CC(=O)NC(=C2)C3=CC=CC=C3OC4=C(C=C(C=C4)[N+](=O)[O-])*,392.3910000000002,0.19047619047619047,376.0104281970577
142,CC1=C(C=CC(=C1Cl)C#N)N[C@H]([C@H](C)O)N2COC(=N2)C3=CC=C(C=C3)*,369.8320000000001,0.2631578947368421,375.6283942424862
143,C1=CC(=CC=C1C*)C2=CN=C(C=C2)N3C=NN(C3=O)C/C(=C\\F)/CN,338.3660000000001,0.16666666666666666,308.8802628060411
144,C1=C(C=C(C(=C1F)NC(=O)CN)F)*,185.15299999999996,0.125,147.5008382604392
145,CC(C)OC(=O)C*,101.125,0.8,79.46433485132677
146,CC(C)CC(=O)N1CCN(CC1)C*,183.27499999999995,0.9,137.20968461186797
147,C1=CC(=C2C(=C1O)C(=O)C3=CC(=C(C=C3C2=O)*)*)O,238.19799999999995,0.0,128.2944098498844
148,CC1=CC(=C(C=C1)C*)N,120.175,0.25,93.76834103821686
149,C1C(CN1)CNCC*,113.184,1.0,80.7162034148817
150,COC1=CC=C(C=C1)CN*,136.17399999999998,0.25,94.22597841920863
151,CC1=CC(=C(C=C1)Br)*,170.029,0.14285714285714285,94.73919469255735
152,CC1=CC2=C(C=C1)N=C(C=C2CCCN)N(CC*)CC3=CC=CC=C3,332.47099999999995,0.3181818181818182,249.93198449935022
153,CCCCCCCCOC1=C(C=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)C(C)(C)CC(C)(C)C)OCCCCCCCC)*,600.9300000000001,0.6666666666666666,410.43500343795887
154,C1=CC(=CC=C1N=C(N)*)O,135.14600000000002,0.0,113.39590342065092
155,C1=C(SC(=C1)C(*)S(=O)(=O)N)CCCCO,248.3489999999999,0.5555555555555556,236.82699106417854
156,CCCCNC1=C(C(=CC(=C1)C(=O)O)*)C2=CC=NC=C2,269.32399999999996,0.25,204.90567842497785
157,C1CC1(CN)C*,84.142,1.0,52.258566033889934
158,CC(CN(CC(=O)O)C(=O)C1=CC=CC(=C1)COC2=CC=C(C=C2)C3=CC(=C(C4=C3OC=C4)F)F)*,478.4710000000002,0.18518518518518517,445.1937481391702
159,C1CN(CCC1N)C(=O)C2=CC(=C(C=C2)Cl)*,237.71,0.4166666666666667,188.5203882690931
160,C1CN(CCC1NC2=NN3C(N(C=CC3=N2)C4=CNN=C4)OC5CCOC(C5)C(F)(F)F)C*,467.4760000000002,0.65,541.7825860954641
161,C1CC1N2C3=NC(=NC=C3C=C(C2=O)OC4=CC=CC=C4F)NC5CCN(CC5)C*,408.4570000000002,0.4090909090909091,405.2201128089257
162,CC1=C(C=C(C=C1)CCNC(C)COC2=CC=CC=C2OC)*,298.40600000000006,0.3684210526315789,274.791147248184
163,CC(CC(C1=CC=CC=N1)N)C*,163.24399999999994,0.5,170.26507843651638
164,CCC(=C)*,55.09999999999999,0.5,40.61470984411521
165,C1COC(N1)*,72.08699999999999,1.0,143.28137224385702
166,COCC1CCN(C1)C(C2CCC(CC2)C3=C4C5=CC=NC5=NC=C4N=CN3)*,378.5,0.5909090909090909,422.47457798067586
167,CCN(CC)C1=C(C=C(C(=C1)N=COC)N=NC2=CC=C(C=C2)*)OC,339.4190000000001,0.3157894736842105,296.9941343897171
168,C(C(=O)C(=O)O)*,87.05399999999999,0.3333333333333333,85.12448484844215
169,C1=C(C=C(C(=C1O)O)O)C(=O)*,153.11299999999997,0.0,114.29440984988443
170,C1=CC(=CC(=C1)F)C(=O)NC2=C(C(=C(C=C2)F)C(C3=CNC4=C3C=C(C=N4)C5=CC=C(S5)*)O)F,478.47500000000014,0.04,503.57010155116717
171,C1CC(C(=O)C1)CC2=NC(=C(S2)C3=CC=C(C=C3)*)C4=CC=C(C=C4)Cl,366.89300000000003,0.23809523809523808,278.55623208508786
172,CC(C)(C*)C#CC1=NC(=C(C=C1)C2=C3C(=C(C=C2)Cl)C(=NN3CC(F)F)NS(=O)(=O)C4CC4)[C@H](CC5=CC(=CC(=C5)F)F)NC(=O)CN6C7=C([C@H]8C[C@H]8C7(F)F)C(=N6)C(F)F,893.281,0.4146341463414634,778.5255518536021
173,C[C@@H]1CC(=O)N1[C@@H](C(=O)O)[C@](C)(C2=NOC(=C2)CNC(=O)C3=C(C(=C(C=C3)O)O)Cl)*,436.8280000000001,0.3684210526315789,551.4780192496974
174,C1=CC(=CC(=C1)*)C(=O)NC2=CC(=CC=C2)Br,275.125,0.0,209.0464570807607
175,CC1=C(C=CC(=C1)C2=CC(=CC(=C2)C3=CC=CC=C3)C4=CC=CC=C4)*,319.427,0.04,148.14403485709607
176,CCCCNC1=NC=C2C(=NN(C2=N1)C3CCCCC3)C4=CC=C(C=C4)*,348.4740000000001,0.47619047619047616,281.246002953272
177,CCC1=CC=C(C=C1)C(=O)*,133.16999999999996,0.2222222222222222,87.12448484844214
178,CN1C(=CC(=O)C(=C1C(=O)O)OCC2=CC=CC=C2)C(C3=CC=CC=C3)(N)*,363.3930000000001,0.14285714285714285,358.56908462340675
179,C1CN(C(=N1)N)CC(=O)NC2=C(C=C(C=C2)*)F,235.242,0.2727272727272727,264.9095942194091
180,C1=CC(=C(C=C1*)Cl)OC(F)(F)F,195.54699999999997,0.14285714285714285,151.50110946161485
181,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)*)C(C)(C)C,245.42999999999995,0.6666666666666666,73.78463484555742
182,CC1CC=CC=C1*,93.14899999999999,0.42857142857142855,80.63425985276909
183,C1CCC(CC1)N*,98.16900000000001,1.0,54.88612841632401
184,CCN(C1=CN(N=C1Cl)C2=CN=CC=C2)C(=O)CCSC*,323.8290000000001,0.35714285714285715,338.23640661626627
185,C1=CC(=CC=C1CCCCC(=O)CCl)*,209.69599999999997,0.4166666666666667,116.73919469255733
186,C1CC(C1)OC2=CC(=C(C=C2)*)CNCC3=CC=CC=C3,266.364,0.3333333333333333,188.01670973736663
187,COC(=O)C1=C(C(=C(C=C1)C*)C=O)Cl,211.624,0.2,168.5888196997689
188,CC1=NC2=CN=C3C(=CC=N3)C2=C(N1)C4CCC(CC4)C(N5CCCC(C5)CN6CCCC6)*,445.6350000000004,0.6666666666666666,455.42244035734063
189,CC(C)C1CN(C1)CC*,126.22300000000001,1.0,73.5821222294339
190,CCCCC(COC(=O)C=C)*,155.21699999999998,0.6666666666666666,136.3139598585383
191,CCOC(=O)C(C(F)(F)F)(OCC(F)(F)*)OC(=O)NC1CCCCC1,376.2980000000002,0.8571428571428571,321.63844684837585
192,COC1=C(C=C(C=C1)C2=CC=CC=C2OC)*,213.25599999999997,0.14285714285714285,188.4838848599806
193,C(C(F)(F)F)*,83.03200000000001,1.0,42.03677461028805
194,CC(C)(C)OC(=O)NCC*,144.19399999999996,0.8571428571428571,119.41219722799158
195,CCOC(=O)/C(=C(/C)\\NCC1=C(C=C(C=C1)C*)C(F)(F)F)/CC#N,339.33700000000005,0.4117647058823529,252.15781818970845
196,CC(C)S(=O)(=O)CCCC*,163.26199999999997,1.0,97.38914735493255
197,COS(=O)(=O)C(C(*)*)C(*)*,134.15599999999998,1.0,104.85348220625934
198,C=CC(C(C(F)(F)*)(F)F)(F)S(=O)(=O)N,238.15699999999998,0.6,243.46209557777405
199,C1COC2=C(C=C(C=C2)C3=CN4C(=N3)SC(=N4)*)OC1,272.309,0.23076923076923078,337.1803531984999
200,CC(N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4CC4)C(=O)N)*,380.4760000000002,0.45,374.0630403458024
201,C1CC2=C(C1)C(=CC=C2)*,117.17099999999996,0.3333333333333333,93.12448484844214
202,COC(=O)C1=CC=C(C=C1)C(C2=CC=CC=N2)*,226.25500000000002,0.14285714285714285,203.96107224962626
203,C1=CC2=C(C=CC(=[N+]=[N-])C2=O)C(=C1)*,169.16299999999998,0.0,165.24390032720592
204,C1CNCC1CCC(OC2=CC=CC=C2)*,204.293,0.5384615384615384,195.20618474746283
205,C1CN(CCC1CN2CCC(CC2)(F)F)C3=C(C=CC=C3F)NC4=CC=C(C=C4)*,402.484,0.4782608695652174,272.4065166854173
206,CC1=NC2=C(C(=NN2[C@H](C)C3=CC=C(C=C3)C(F)(F)F)[C@@H](C)*)C(=O)N1,349.33600000000007,0.35294117647058826,347.56983034999166
207,CC(CC*)N=[N+]=[N-],98.129,1.0,96.22760651986526
208,C1=CC(=CC=C1CCC*)Cl,153.632,0.3333333333333333,73.56926969111504
209,C1=CC=C2C(=C1)C=CC(=C2*)F,145.15599999999995,0.0,126.2489696968843
210,C1CC(CC1C2=CC=C(C=C2)*)OCC3CCC4=CC=CC=C4O3,307.413,0.42857142857142855,286.8628348801732
211,C[C@@H]1CC(=O)N1[C@@H](C(=O)O)[C@](C)(C2=NOC(C2)CCOC(=O)C3=C(C(=C(C=C3)O)O)Cl)*,453.85500000000013,0.5,564.3797818802441
212,CC1=CC=C(C=C1)C2=C(CCC2)C3=CC(=C(C=C3)C*)F,265.35099999999994,0.2631578947368421,167.07904469544195
213,C1CC(CN(C1)C(C2CCC(CC2)C3=C4C5=CC=NC5=NC=C4C=NN3)*)COC6=CC=C(C=C6)C(F)(F)F,522.5950000000001,0.4827586206896552,475.2364927497336
214,C1=CC(=C(C(=C1)O)*)O,109.10399999999996,0.0,61.53952234772097
215,CC1=CC=C(C=C1)C2=C(C=CC(=C2)*)NCCCOC3=C(C=C(C=C3OC)CC4=CN=C(N=C4N)N)OC,498.6070000000003,0.2413793103448276,371.48435938539023
216,C1=CC(=C(C=C1N=NC2=C3C=C(C=CC3=NS2)*)Cl)O,288.73900000000003,0.0,303.6251380411729
217,CCCCOC(=O)CCC*,143.20599999999996,0.875,101.12448484844214
218,C(C(=O)N)(O)*,74.05899999999998,0.5,123.12774104975537
219,CN1C=CC2=C(C1=O)C3=C4C(CCN3)N(CC4=CC2CS(=O)(=O)C)C5(CC5)*,386.4970000000002,0.55,429.03999047274317
220,C1=CC(=CC=C1N2C3=C(C=N2)C(=CN=C3)C(=O)NCC4=CC(=NC=C4)*)F,346.345,0.05263157894736842,364.0501878074834
221,CC(C)(C)CC(C)(C)*,113.22399999999999,1.0,48.61470984411521
